Total eventos: 20001
Eventos con 3 hits: 1609
Eventos con 4 hits: 4962
Eventos con 3 o 4 hits: 6571
----------------------------------------
Evento 3833: ResX=0.068 ResZ=0.145
Evento 3838: ResX=-0.067 ResZ=0.150
Evento 3852: ResX=-0.058 ResZ=-0.228
Evento 3869: ResX=0.108 ResZ=0.184
Evento 3872: ResX=0.162 ResZ=-0.077
Evento 3880: ResX=-0.047 ResZ=-0.011
Evento 3926: ResX=0.135 ResZ=0.069
Evento 3929: ResX=-0.089 ResZ=-0.041
Evento 3937: ResX=0.026 ResZ=-0.083
Evento 3951: ResX=-0.068 ResZ=0.053
Evento 3957: ResX=-0.395 ResZ=0.059
Evento 3958: ResX=0.097 ResZ=0.119
Evento 3964: ResX=0.046 ResZ=0.204
Evento 3991: ResX=0.195 ResZ=0.118
Evento 3995: ResX=0.088 ResZ=0.009
Evento 4008: ResX=-4.598 ResZ=-5.062
Evento 4011: ResX=-0.015 ResZ=-0.054
Evento 4013: ResX=-0.101 ResZ=0.142
Evento 4022: ResX=0.263 ResZ=0.202
Evento 4025: ResX=-0.060 ResZ=0.033
Evento 4034: ResX=0.094 ResZ=0.129
Evento 4041: ResX=-0.669 ResZ=-4.117
Evento 4042: ResX=-0.162 ResZ=0.010
Evento 4044: ResX=0.040 ResZ=0.091
Evento 4064: ResX=-0.212 ResZ=-0.026
Evento 4079: ResX=-0.034 ResZ=-0.043
Evento 4084: ResX=0.132 ResZ=-0.101
Evento 4086: ResX=-0.633 ResZ=-0.026
Evento 4103: ResX=-0.058 ResZ=-0.076
Evento 4105: ResX=-0.094 ResZ=0.065
Evento 4140: ResX=-0.074 ResZ=0.073
Evento 4158: ResX=-0.022 ResZ=-0.036
Evento 4163: ResX=0.075 ResZ=0.246
Evento 4165: ResX=0.123 ResZ=0.088
Evento 4168: ResX=0.078 ResZ=-0.019
Evento 4185: ResX=0.152 ResZ=0.070
Evento 4192: ResX=0.068 ResZ=-0.087
Evento 4193: ResX=-0.149 ResZ=0.037
Evento 4228: ResX=0.046 ResZ=-0.084
Evento 4229: ResX=-0.010 ResZ=0.051
Evento 4243: ResX=0.092 ResZ=-0.143
Evento 4248: ResX=-0.074 ResZ=0.001
Evento 4253: ResX=-0.269 ResZ=0.234
Evento 4254: ResX=0.061 ResZ=-0.009
Evento 4256: ResX=0.041 ResZ=0.024
Evento 4259: ResX=0.079 ResZ=0.039
Evento 4283: ResX=0.100 ResZ=-0.127
Evento 4304: ResX=-0.164 ResZ=0.157
Evento 4328: ResX=-0.001 ResZ=-0.046
Evento 4357: ResX=-0.061 ResZ=0.078
Evento 4360: ResX=0.097 ResZ=-0.098
Evento 4394: ResX=0.255 ResZ=0.033
Evento 4407: ResX=-0.118 ResZ=0.079
Evento 4422: ResX=-0.182 ResZ=-0.121
Evento 4437: ResX=0.073 ResZ=0.081
Evento 4463: ResX=-0.104 ResZ=-0.072
Evento 4468: ResX=-0.060 ResZ=0.046
Evento 4471: ResX=0.078 ResZ=0.094
Evento 4495: ResX=-0.090 ResZ=-0.040
Evento 4505: ResX=0.037 ResZ=0.041
Evento 4509: ResX=-0.028 ResZ=-0.207
Evento 4515: ResX=-0.087 ResZ=-0.007
Evento 4532: ResX=0.034 ResZ=-0.043
Evento 4583: ResX=0.057 ResZ=0.015
Evento 4590: ResX=-0.193 ResZ=0.063
Evento 4605: ResX=-0.246 ResZ=0.027
Evento 4617: ResX=0.221 ResZ=-0.276
Evento 4624: ResX=-0.105 ResZ=-0.004
Evento 4633: ResX=0.066 ResZ=0.122
Evento 4666: ResX=-0.283 ResZ=-0.104
Evento 4672: ResX=0.066 ResZ=-0.098
Evento 4684: ResX=-0.299 ResZ=0.275
Evento 4688: ResX=0.117 ResZ=-0.001
Evento 4699: ResX=-0.143 ResZ=0.044
Evento 4725: ResX=0.049 ResZ=0.052
Evento 4734: ResX=-0.056 ResZ=-0.041
Evento 4740: ResX=0.015 ResZ=-0.050
Evento 4756: ResX=-0.115 ResZ=0.111
Evento 4775: ResX=0.017 ResZ=0.104
Evento 4777: ResX=0.169 ResZ=-0.031
Evento 4794: ResX=-0.098 ResZ=0.207
Evento 4807: ResX=0.083 ResZ=0.076
Evento 4818: ResX=0.020 ResZ=0.105
Evento 4831: ResX=0.076 ResZ=-0.126
Evento 4855: ResX=0.184 ResZ=-0.033
Evento 4872: ResX=44.086 ResZ=-73.138
Evento 4876: ResX=0.499 ResZ=0.195
Evento 4884: ResX=-0.488 ResZ=0.325
Evento 4886: ResX=0.022 ResZ=0.004
Evento 4889: ResX=344.275 ResZ=-171.647
Evento 4897: ResX=0.005 ResZ=0.230
Evento 4904: ResX=-0.090 ResZ=0.042
Evento 4906: ResX=-0.147 ResZ=0.001
Evento 4932: ResX=0.069 ResZ=-0.069
Evento 4966: ResX=-0.054 ResZ=0.271
Evento 4978: ResX=0.141 ResZ=-0.071
Evento 4988: ResX=0.074 ResZ=-0.015
Evento 5017: ResX=0.648 ResZ=-0.236
Evento 5019: ResX=-0.260 ResZ=0.180
Evento 5030: ResX=-0.040 ResZ=0.029
Evento 5048: ResX=-0.062 ResZ=0.124
Evento 5055: ResX=-0.043 ResZ=-0.130
Evento 5065: ResX=0.006 ResZ=-0.051
Evento 5092: ResX=-0.159 ResZ=0.049
Evento 5105: ResX=-0.026 ResZ=-0.058
Evento 5133: ResX=0.339 ResZ=0.224
Evento 5136: ResX=-0.002 ResZ=-0.145
Evento 5145: ResX=-3.338 ResZ=4.025
Evento 5149: ResX=0.060 ResZ=0.125
Evento 5150: ResX=-0.314 ResZ=-0.135
Evento 5167: ResX=-0.172 ResZ=-0.009
Evento 5211: ResX=-0.241 ResZ=0.006
Evento 5222: ResX=-0.041 ResZ=-0.043
Evento 5227: ResX=0.027 ResZ=-0.013
Evento 5230: ResX=2.148 ResZ=-38.102
Evento 5235: ResX=-0.137 ResZ=-0.117
Evento 5236: ResX=-0.192 ResZ=-0.047
Evento 5242: ResX=-0.284 ResZ=-0.001
Evento 5254: ResX=-0.064 ResZ=0.043
Evento 5255: ResX=-0.123 ResZ=0.163
Evento 5262: ResX=-0.099 ResZ=-0.077
Evento 5272: ResX=-0.013 ResZ=0.173
Evento 5280: ResX=0.027 ResZ=0.039
Evento 5282: ResX=-0.028 ResZ=-0.071
Evento 5286: ResX=0.091 ResZ=0.153
Evento 5289: ResX=-0.003 ResZ=0.032
Evento 5309: ResX=0.176 ResZ=0.112
Evento 5312: ResX=0.116 ResZ=0.183
Evento 5320: ResX=0.091 ResZ=0.008
Evento 5326: ResX=0.014 ResZ=0.025
Evento 5340: ResX=0.104 ResZ=-0.067
Evento 5354: ResX=0.046 ResZ=0.052
Evento 5356: ResX=0.068 ResZ=-0.007
Evento 5365: ResX=-0.140 ResZ=-0.279
Evento 5378: ResX=-0.113 ResZ=0.051
Evento 5388: ResX=0.276 ResZ=0.766
Evento 5409: ResX=0.292 ResZ=0.114
Evento 5419: ResX=-0.076 ResZ=-0.092
Evento 5433: ResX=0.045 ResZ=0.067
